user id,item id,rating,previous rating,time delta
213,286,3,4,46
213,628,5,3,50
213,458,4,4,31
213,1,2,4,40
213,100,5,3,30
213,127,5,4,40
213,257,4,3,30
213,118,4,5,25
213,546,4,4,32
213,121,5,3,36
213,273,5,5,47
213,841,4,3,23
213,281,4,4,28
213,831,4,4,24
213,13,4,1,24
213,284,5,4,25
213,274,5,3,24
213,125,5,5,107
213,756,2,4,24
213,234,4,4,1
213,12,5,4,36
213,193,4,5,33
213,735,5,5,32
213,318,5,4,32
213,69,3,4,1
213,8,3,4,30
213,98,5,3,34
213,175,4,4,1
213,474,2,5,36
213,778,5,5,45
213,197,5,4,27
213,214,5,5,50
213,357,5,5,32
213,504,5,5,37
213,151,5,5,1
213,2,4,5,28
213,568,4,5,26
213,229,4,4,32
213,448,4,4,27
213,200,5,4,26
213,135,5,5,1
213,478,5,5,28
213,204,5,5,1
213,11,4,5,26
213,79,5,5,107
213,97,5,5,36
213,176,4,5,38
121,631,4,3,45
121,100,4,5,43
121,174,3,4,28
121,135,5,5,27
121,479,5,5,23
121,156,4,5,32
121,1194,4,5,65
121,792,3,4,40
121,180,3,4,36
121,508,4,5,47
121,515,4,5,58
121,276,3,4,62
121,1,4,3,22
121,125,2,5,99
121,250,2,1,76
121,237,5,2,32
121,458,1,1,139
121,282,1,4,77
121,347,3,4,22
121,318,5,4,89
121,275,4,2,199
121,25,5,4,83
121,291,3,5,161
121,122,2,3,24
121,595,2,2,20
121,411,1,1,23
121,717,5,3,89
49,347,3,2,55
49,313,3,3,40
49,300,1,4,50
49,301,3,3,20
49,324,4,3,62
49,325,3,1,42
49,312,3,4,42
49,358,1,2,19
49,878,2,1,20
49,283,3,2,191
49,116,4,3,23
49,919,5,4,24
49,256,4,3,1
49,557,3,4,179
49,1075,2,3,30
49,652,5,5,22
49,462,2,5,40
49,531,3,3,25
49,171,4,3,40
49,57,4,4,20
49,1021,5,3,33
49,640,1,2,38
49,382,2,1,20
49,1080,4,2,29
49,1018,2,4,21
49,698,2,2,21
49,737,1,2,52
49,91,5,1,151
49,946,2,3,65
49,200,3,5,24
49,219,1,3,47
49,413,1,2,32
49,569,3,1,22
49,774,2,4,46
49,590,1,2,51
49,50,1,1,95
49,143,3,1,35
49,423,2,3,1
49,465,3,3,33
49,657,5,2,57
49,741,4,4,22
49,121,1,2,21
49,583,4,1,43
49,39,2,4,27
49,123,1,2,1
49,159,2,1,50
49,54,2,3,20
49,38,1,2,24
49,204,1,2,35
49,47,5,4,29
49,433,5,5,24
49,238,4,3,23
49,13,3,5,25
49,508,3,3,25
49,1067,3,3,1
49,3,3,4,35
49,93,5,5,35
49,108,2,2,23
49,235,2,3,33
49,290,2,3,22
49,926,1,2,55
49,1074,2,2,27
49,998,2,1,29
49,40,1,1,28
49,821,1,4,24
49,1028,2,3,58
49,577,1,2,25
49,725,2,1,25
49,518,4,1,21
49,11,3,4,21
49,96,1,1,53
49,68,1,2,1
49,385,1,1,23
49,231,3,1,43
49,2,1,3,27
49,403,3,1,30
49,62,2,1,24
155,300,2,4,103
155,332,2,3,60
155,294,3,5,73
155,325,2,3,67
68,288,4,5,34
68,245,3,4,51
68,276,5,3,107
68,763,1,5,33
68,117,4,5,22
68,127,4,4,30
68,596,2,5,54
68,458,1,3,25
68,713,2,1,25
68,125,1,4,23
68,237,5,3,37
68,25,4,5,43
68,742,1,1,22
68,118,2,1,50
68,111,3,2,28
68,282,1,1,17
68,1047,1,1,64
68,1028,4,1,51
68,1089,1,4,54
68,405,3,1,34
68,409,3,1,81
68,178,5,3,78
172,425,1,3,93
172,1134,2,1,130
172,177,4,4,1
172,603,3,3,62
19,288,3,2,48
19,268,2,4,194
19,325,4,4,188
19,211,4,3,1
268,475,4,4,167
268,16,3,4,47
268,116,4,4,69
268,718,4,4,45
268,179,4,4,26
268,59,5,4,24
268,558,3,3,22
268,52,3,4,15
268,582,5,3,25
268,404,4,5,86
268,200,4,4,29
268,71,3,4,27
268,11,4,4,21
268,183,4,4,76
268,185,3,3,82
268,435,4,5,30
268,525,4,5,31
268,228,4,3,31
268,55,4,4,53
268,173,4,5,33
268,134,5,4,52
268,12,4,5,33
268,622,3,2,29
268,204,3,3,105
268,233,3,4,28
268,941,2,3,21
268,239,3,4,28
268,550,2,3,33
268,425,4,3,25
268,466,3,4,22
268,715,1,3,32
268,506,4,3,22
268,47,1,4,20
268,1118,3,3,28
268,470,3,2,41
268,82,3,3,39
268,1065,4,4,40
268,222,4,3,198
268,1,3,3,25
268,713,4,2,24
268,477,3,4,42
268,151,3,4,33
268,455,3,3,29
268,25,3,3,26
268,117,4,3,57
268,13,3,4,34
268,1477,2,3,33
268,405,2,3,28
268,257,4,3,44
268,825,3,3,27
268,823,2,3,26
268,456,2,3,20
268,826,1,2,53
268,544,3,1,25
268,121,2,4,31
268,252,3,1,21
268,762,2,3,34
268,120,2,1,66
268,981,1,2,1
268,1059,3,1,27
268,472,1,2,25
268,153,5,1,168
268,1098,3,5,31
268,73,3,1,29
268,721,3,4,24
268,67,3,3,1
268,94,2,3,42
268,399,3,2,26
268,88,2,3,25
268,63,1,2,32
268,1249,2,1,1
268,72,3,2,38
268,384,3,3,37
268,940,2,3,20
268,780,3,3,20
268,781,3,1,22
268,386,2,3,27
268,765,2,2,1
268,395,2,3,42
268,728,2,1,30
268,144,4,1,55
268,27,4,4,30
268,53,3,4,37
268,1222,2,4,1
268,128,3,3,25
268,363,1,3,29
268,684,3,1,32
268,29,1,3,35
268,562,4,1,1
268,578,2,3,31
268,218,2,3,81
268,217,2,2,32
268,219,3,1,32
268,559,2,3,23
268,379,1,2,26
268,453,1,3,29
268,699,3,1,101
268,141,3,3,88
268,1091,2,3,63
268,955,3,5,194
268,51,3,3,42
268,402,1,3,29
268,1037,2,1,24
268,159,2,2,95
268,156,3,2,48
268,77,2,1,25
268,1273,2,2,23
268,1046,3,2,25
268,1090,2,3,35
268,370,2,1,43
268,223,3,2,149
268,333,4,4,42
268,264,3,5,23
268,358,3,3,36
268,325,3,1,32
268,324,4,3,33
268,790,2,4,77
268,583,4,1,45
268,203,5,4,24
268,561,3,3,42
268,105,2,3,30
268,7,4,2,26
268,452,1,5,49
268,433,4,3,30
268,552,2,4,1
5,222,4,4,110
5,121,4,4,15
5,405,3,4,36
5,257,5,3,14
5,25,3,3,53
5,21,3,3,9
5,100,5,3,22
5,109,5,5,1
5,369,1,5,22
5,235,4,1,12
5,412,3,4,32
5,411,1,3,15
5,368,1,3,14
5,1,4,2,25
5,50,4,5,1
5,413,3,4,49
5,79,3,1,88
5,397,2,3,12
5,231,2,3,40
5,450,1,2,15
5,183,4,3,52
5,435,4,4,19
5,2,3,5,20
5,230,3,3,17
5,449,2,5,29
5,172,5,3,31
5,398,2,3,15
5,17,4,4,13
5,386,2,4,32
5,396,5,3,35
5,367,3,2,16
5,90,3,2,16
5,401,5,3,11
5,390,5,5,32
5,42,5,5,20
5,70,4,1,14
5,110,1,3,104
5,80,2,1,18
5,381,1,2,29
5,382,5,1,16
5,428,5,5,1
5,211,4,3,43
5,239,4,5,24
5,168,3,4,16
5,422,4,3,76
5,432,4,4,26
5,143,3,4,22
5,417,3,3,15
5,415,1,3,12
5,374,3,1,63
5,29,4,3,118
5,434,5,4,10
5,366,3,1,1
5,380,3,3,46
5,387,3,2,89
5,429,3,3,10
5,425,2,3,11
5,214,3,2,45
5,135,4,3,51
5,62,4,4,39
5,375,3,4,12
5,185,3,3,1
5,436,5,2,25
5,445,3,2,27
5,444,2,3,18
5,379,3,2,52
5,145,1,1,16
5,446,4,1,15
5,371,1,1,19
5,427,3,1,148
5,95,4,1,1
5,102,3,3,28
5,139,3,3,44
5,389,1,3,55
5,454,1,1,117
5,69,1,1,123
5,162,1,1,17
5,259,1,1,44
5,452,1,1,189
5,189,5,1,72
5,101,5,5,15
5,377,1,3,105
5,400,1,1,1
5,409,2,1,21
5,394,2,5,167
5,376,2,2,14
5,410,1,4,74
5,24,4,1,46
80,303,4,3,46
80,886,4,1,23
80,215,5,5,25
80,79,4,2,54
80,531,4,3,23
80,64,5,5,22
80,86,5,5,21
80,205,5,5,37
80,45,4,3,52
80,208,5,4,19
80,423,3,5,39
80,58,4,3,34
80,582,3,4,24
80,237,4,5,31
80,194,3,4,31
66,127,4,5,67
66,50,5,2,80
66,9,4,5,29
66,471,5,3,30
66,508,4,3,32
66,181,5,5,37
66,248,4,5,1
66,597,3,4,30
66,288,4,3,25
66,117,3,4,123
66,284,3,3,25
66,121,3,3,22
66,1016,3,3,25
66,21,1,3,80
66,405,3,1,51
66,763,4,4,50
66,249,4,4,64
66,825,3,4,110
18,188,3,5,83
18,528,4,5,35
18,165,4,4,38
18,166,4,4,68
18,127,5,5,40
18,478,5,4,23
18,26,4,5,40
18,489,4,5,38
18,189,5,3,47
18,509,4,4,63
18,212,5,4,50
18,237,3,5,1
18,89,3,5,74
18,527,4,3,44
18,387,4,4,45
18,443,3,5,38
18,180,4,3,59
18,714,4,5,1
18,187,5,4,59
18,175,4,4,38
18,496,5,3,39
18,9,5,3,35
18,283,5,5,1
18,19,3,3,31
18,198,3,2,31
18,705,3,4,27
18,52,5,4,40
18,42,3,3,33
18,45,5,4,26
18,699,5,3,38
18,61,4,5,1
18,614,4,5,32
18,88,3,4,29
18,215,3,3,40
18,736,4,4,24
18,210,5,5,26
18,778,2,4,23
18,463,4,3,37
18,287,4,4,1
18,142,4,5,29
18,588,4,4,28
18,195,3,5,35
18,47,3,3,26
18,428,3,3,28
18,204,3,5,49
18,582,5,4,43
18,13,5,4,23
18,241,3,3,28
18,486,3,5,34
18,612,4,3,32
18,181,3,3,40
18,856,5,4,45
18,732,3,5,22
18,186,4,3,1
18,66,3,4,29
18,607,3,3,24
18,200,3,3,23
18,739,3,3,1
18,378,3,3,28
18,794,3,3,29
18,953,3,3,23
18,627,3,3,30
18,386,2,3,55
18,965,4,3,26
18,737,3,4,43
18,32,2,3,26
18,957,3,3,38
18,966,2,3,147
18,64,5,5,64
26,751,4,3,77
26,269,4,4,1
26,300,4,4,59
26,304,4,3,62
26,271,3,2,59
26,333,3,3,122
26,323,2,3,62
26,343,3,2,54
26,129,4,3,194
26,1,3,4,59
26,150,3,3,125
26,475,3,3,76
26,111,3,3,68
26,298,3,3,68
26,455,3,3,1
26,257,3,3,90
26,815,2,3,1
26,685,3,3,79
26,109,3,2,1
26,148,3,3,72
26,255,3,3,69
26,831,2,2,89
26,760,1,1,63
26,1009,2,3,64
26,274,3,3,65
26,926,2,3,1
26,413,2,2,64
26,302,5,1,194
26,9,4,5,1
130,294,5,5,46
130,330,4,4,87
130,261,4,4,101
130,678,4,4,1
130,508,4,4,31
130,150,5,5,1
130,864,2,3,37
130,181,5,3,26
130,246,4,5,33
130,235,4,4,30
130,222,4,5,41
130,109,3,3,25
130,111,5,4,31
130,756,4,4,41
130,685,3,3,29
130,471,2,3,33
130,174,5,4,137
130,68,5,5,34
130,12,4,5,57
130,228,4,4,80
130,89,4,4,38
130,202,5,4,49
130,216,4,5,38
130,531,5,3,35
130,144,5,5,89
130,433,3,4,1
130,588,4,4,81
130,234,5,5,65
130,423,5,4,45
130,185,5,5,55
130,17,5,5,63
130,88,2,4,93
130,267,5,4,29
130,335,3,4,15
130,681,3,3,61
130,183,5,3,24
130,218,5,4,19
130,692,5,5,34
130,156,3,3,25
130,195,5,5,23
130,627,5,3,26
130,172,5,4,34
130,64,5,4,19
130,436,3,5,24
130,465,5,3,23
130,418,5,5,35
130,71,5,4,33
130,203,4,4,21
130,542,3,5,28
130,824,3,4,29
130,227,3,4,38
130,672,5,5,23
130,125,5,3,23
130,405,4,5,21
130,132,5,4,22
130,215,5,5,29
130,161,4,5,23
130,385,5,5,22
130,410,5,5,25
130,404,5,4,32
130,622,3,5,36
130,159,4,5,38
130,684,5,4,25
130,800,4,4,1
130,1014,3,4,136
130,249,5,2,28
130,363,3,5,35
130,281,4,3,17
130,3,5,4,47
130,974,4,4,35
130,742,5,4,16
130,930,3,5,19
130,122,3,4,18
130,413,3,3,37
130,929,4,5,33
130,1244,4,2,32
130,820,5,4,25
130,1049,3,3,29
130,975,5,4,16
130,407,2,5,31
130,1215,2,2,1
130,619,4,3,20
130,443,5,4,37
130,419,5,5,69
130,761,3,2,31
130,469,5,4,43
130,128,4,5,35
130,772,4,4,76
130,959,4,4,61
130,54,5,4,30
130,403,5,4,27
130,949,3,5,22
130,53,3,3,28
130,746,5,5,40
130,939,4,5,29
130,944,4,4,1
130,1058,5,4,22
130,33,5,4,23
130,802,5,5,49
130,665,3,5,39
130,392,4,2,18
130,38,4,4,20
130,541,3,5,19
130,2,4,3,20
130,1136,4,5,30
130,739,5,4,47
130,393,5,5,52
130,84,4,5,25
130,63,4,3,24
130,270,5,4,188
130,1151,3,4,106
130,29,3,4,42
130,450,2,4,44
130,572,3,2,75
130,890,4,2,99
130,721,3,4,29
130,444,4,3,1
130,816,5,4,23
130,565,3,5,23
130,453,3,3,61
130,1248,3,3,100
130,1273,2,3,90
130,1207,1,2,30
130,931,2,3,20
130,682,4,4,83
130,342,3,3,53
130,343,4,5,146
130,313,5,4,32
130,895,5,5,43
130,347,4,5,1
130,892,3,4,32
130,315,4,3,55
130,538,5,4,96
130,901,1,5,61
130,894,4,1,43
130,350,4,4,51
130,355,4,5,30
130,353,1,4,33
130,316,4,1,30
130,752,5,4,70
130,555,4,5,66
256,538,5,3,69
256,322,4,5,30
256,984,3,4,40
256,243,4,4,1
256,123,2,4,195
256,15,5,5,92
256,1086,5,5,95
256,1,5,5,37
256,591,5,5,37
256,819,4,3,35
256,121,5,4,35
256,280,5,5,44
256,866,4,4,31
256,864,4,5,47
256,1028,4,5,67
256,597,4,4,38
256,1150,5,4,30
256,982,3,4,25
256,476,4,4,76
256,831,4,4,29
256,1061,4,3,63
256,1114,4,3,31
256,106,4,4,25
256,977,4,4,71
256,21,4,4,23
256,934,3,4,53
256,120,1,3,24
256,1057,2,1,27
256,363,3,2,29
256,841,2,3,23
256,834,3,3,99
256,595,4,4,81
256,974,3,4,22
256,487,5,5,172
256,22,5,5,28
256,56,3,5,147
256,50,4,4,37
256,96,5,4,1
256,233,4,3,35
256,89,5,5,45
256,228,3,3,34
256,583,5,5,44
256,1228,1,3,40
256,761,4,1,1
256,98,5,4,52
256,5,5,5,31
256,1109,4,3,140
256,44,4,4,26
256,77,3,5,28
256,1119,3,5,33
256,732,5,5,1
256,97,4,5,36
256,51,4,4,32
256,36,3,4,31
256,785,4,5,27
256,765,4,5,32
1,165,5,5,40
1,166,5,4,121
1,187,4,5,1
1,14,5,4,28
1,181,5,4,33
1,1,5,5,19
1,246,5,5,147
1,257,4,5,49
1,253,5,5,16
1,19,5,5,31
1,137,5,5,26
1,235,5,4,28
1,15,5,5,19
1,264,2,5,105
1,237,2,1,36
1,25,4,2,56
1,251,4,4,20
1,118,3,3,29
1,130,3,3,75
1,31,3,4,19
1,114,5,3,29
1,52,4,4,32
1,238,4,4,30
1,183,5,4,27
1,95,4,4,41
1,60,5,4,67
1,22,4,3,34
1,202,5,5,38
1,89,5,4,42
1,192,4,4,27
1,128,4,3,26
1,185,4,3,58
1,68,4,1,57
1,56,4,5,28
1,151,4,5,149
1,23,4,5,30
1,84,4,4,28
1,134,4,2,111
1,159,3,4,52
1,17,3,2,18
1,105,2,2,62
1,148,2,2,60
1,108,5,2,121
1,147,3,5,73
1,247,1,3,121
1,120,1,1,18
1,45,5,1,50
1,267,4,5,28
1,259,1,4,24
1,261,1,1,13
1,10,3,1,111
1,234,4,5,159
1,42,5,4,70
1,176,5,3,43
1,91,5,5,168
1,193,4,5,18
1,217,3,4,22
1,216,5,3,25
1,73,3,4,31
1,59,5,3,43
1,133,4,5,1
1,218,3,5,1
1,213,2,5,40
1,223,5,2,22
1,27,2,4,28
1,80,4,4,62
1,67,3,1,23
1,200,3,3,44
1,4,3,5,21
1,215,3,3,26
1,2,3,3,26
1,77,4,3,34
1,153,3,3,24
1,173,5,5,166
1,211,3,5,167
1,229,4,3,105
1,203,4,2,30
1,230,4,2,37
1,112,1,4,21
1,57,5,4,18
1,49,3,5,19
1,30,3,3,37
1,233,2,3,37
1,152,5,1,37
1,141,3,5,19
1,33,4,4,21
1,198,5,3,18
1,225,2,5,21
1,21,1,5,34
1,149,2,1,19
1,34,2,1,24
1,132,4,1,20
1,210,4,4,20
1,201,3,3,51
1,138,1,5,46
1,66,4,1,24
1,38,3,2,45
1,140,1,3,58
1,63,2,4,20
1,139,3,3,20
1,75,4,3,22
1,51,4,2,37
1,54,3,4,33
1,129,5,4,25
1,221,5,5,13
1,6,5,5,52
1,18,4,2,47
1,32,5,4,1
1,171,5,5,78
1,5,3,5,1
56,258,4,4,64
56,323,3,4,29
56,678,4,4,28
56,89,4,4,11
56,232,4,5,25
56,229,3,5,1
56,22,5,3,36
56,210,5,5,1
56,96,5,5,52
56,227,3,4,1
56,204,5,4,23
56,42,4,5,25
56,451,3,4,37
56,655,4,4,26
56,393,4,4,51
56,73,4,4,47
56,67,2,4,20
56,90,2,2,33
56,747,4,4,15
56,51,3,4,24
56,215,5,4,21
56,196,2,5,81
56,403,4,2,29
56,234,4,4,125
56,184,4,4,21
56,219,5,4,56
56,441,4,4,19
56,168,2,3,46
56,226,4,4,18
56,233,1,4,31
56,761,3,5,25
56,554,4,3,23
56,450,3,4,18
56,118,4,5,21
56,121,5,3,20
56,930,3,5,1
56,237,5,3,59
56,95,4,4,26
56,596,4,4,1
56,473,2,3,20
56,993,3,2,30
56,636,4,3,180
56,281,2,2,78
56,1090,3,2,30
56,298,4,3,54
56,88,1,2,18
56,280,4,3,18
56,1074,3,4,28
56,815,4,3,19
56,1057,3,3,18
56,946,4,5,19
56,755,3,3,25
56,94,4,4,24
56,201,4,2,60
56,559,4,4,42
56,144,5,4,150
56,568,4,5,1
56,849,2,5,23
56,231,3,3,18
56,391,3,3,19
56,25,4,4,22
56,715,1,4,20
56,410,4,4,58
56,585,3,1,18
56,728,3,3,54
56,575,3,3,49
56,167,3,3,25
56,158,3,2,45
56,1092,3,3,34
56,368,3,3,16
56,395,3,3,36
15,754,5,4,31
15,292,5,3,48
15,269,5,4,37
15,300,4,5,1
15,328,3,3,26
15,307,1,3,41
15,879,3,3,49
15,308,5,1,23
15,243,1,5,28
15,889,3,1,111
15,283,4,3,32
15,251,2,1,35
15,275,4,3,21
15,297,3,5,44
15,285,4,5,29
15,14,4,1,24
15,18,1,4,22
15,181,5,1,29
15,744,4,1,25
15,591,2,2,32
15,278,1,4,22
15,248,1,1,28
15,936,5,4,18
15,455,1,5,25
15,137,4,4,25
15,13,1,4,1
15,405,2,1,17
15,148,3,2,92
15,471,4,5,35
15,280,3,1,59
15,473,1,4,36
15,864,4,3,27
15,696,2,4,31
15,866,4,4,26
15,409,3,5,36
15,930,2,2,30
15,476,4,4,23
15,235,1,1,20
15,933,1,1,23
15,931,1,1,42
207,475,2,2,146
207,194,4,4,145
207,117,3,2,140
207,276,2,3,26
207,14,4,2,41
207,70,3,3,103
207,202,3,3,34
207,435,4,3,36
207,13,3,2,32
207,716,3,1,90
207,1225,3,3,34
207,367,3,3,56
207,22,3,3,112
207,195,3,3,45
207,385,3,3,39
207,568,4,2,49
207,144,3,3,39
207,38,3,4,73
207,1046,4,3,72
207,98,4,2,55
207,23,4,4,1
207,483,5,4,28
207,642,3,3,69
207,134,4,3,44
207,841,3,3,30
207,546,3,3,52
207,742,4,3,27
207,291,3,4,28
207,787,3,2,38
207,238,2,3,33
207,25,4,3,26
207,15,4,3,91
207,4,4,4,65
207,191,4,3,38
207,468,4,4,143
207,233,3,4,41
207,318,5,3,24
207,82,3,4,28
207,226,2,2,40
207,33,2,2,32
207,810,2,2,84
207,153,5,3,22
207,411,3,5,84
207,864,3,3,37
207,826,2,3,106
207,696,3,2,167
207,135,2,4,126
207,2,3,3,66
207,554,2,3,84
207,410,3,4,120
207,393,4,3,31
207,255,3,3,107
207,175,1,3,137
207,660,4,3,75
207,150,3,4,50
207,631,2,3,37
207,986,3,4,41
207,248,3,3,25
207,1378,3,4,26
207,18,2,3,25
207,181,3,2,56
207,1049,3,3,32
207,978,3,3,23
207,756,2,3,40
207,186,4,4,1
207,993,3,4,33
207,508,4,3,53
207,1331,3,3,58
207,1118,3,3,197
207,12,3,3,183
207,11,3,3,45
207,131,3,3,132
207,156,2,3,61
207,293,2,2,48
207,65,3,4,25
207,160,2,3,58
207,208,4,2,47
207,158,3,3,48
207,1115,2,3,15
207,1147,4,2,136
207,580,3,4,190
207,520,4,3,70
207,470,3,3,29
207,1102,3,3,89
207,53,1,4,62
207,328,2,4,52
207,476,2,2,31
207,224,3,2,130
232,50,4,2,43
232,181,4,4,28
232,515,2,4,83
232,471,3,2,1
232,508,1,3,33
232,475,5,5,22
232,14,4,5,105
232,250,4,4,44
232,744,3,4,27
232,272,4,5,38
232,44,4,3,36
232,32,4,4,26
232,202,4,4,48
232,461,5,5,48
232,423,4,3,32
232,483,5,5,27
232,531,4,5,25
232,1149,5,4,27
232,132,5,4,47
232,318,5,4,36
232,186,4,4,33
232,175,5,4,25
232,705,5,4,23
232,462,4,4,41
232,1128,2,5,28
232,170,5,2,22
232,178,5,3,31
232,419,4,3,25
232,919,3,4,23
232,76,3,4,24
232,127,3,4,41
232,52,5,3,29
232,117,3,3,33
52,258,5,4,27
52,919,5,4,75
52,15,5,5,64
52,285,5,5,23
52,151,5,4,22
52,741,4,5,53
52,116,4,4,26
52,111,4,5,29
52,19,5,4,25
52,1085,4,5,47
52,13,5,3,31
52,107,4,5,55
52,471,4,4,22
52,1011,4,5,26
52,126,5,4,1
52,405,4,5,21
52,748,4,4,19
52,473,4,4,32
52,427,5,2,27
52,463,5,5,94
52,498,5,4,21
52,318,5,5,26
52,191,5,4,19
161,286,2,5,26
161,309,2,2,27
161,316,5,3,84
161,135,2,5,142
161,523,3,2,30
161,48,1,3,59
161,202,5,2,24
161,174,2,5,31
161,215,2,3,42
161,276,5,2,15
161,204,2,5,66
161,50,2,2,25
161,187,3,2,26
161,70,3,3,41
161,435,2,3,40
161,100,4,2,23
161,483,3,1,40
161,56,3,3,43
161,22,2,3,25
161,654,3,2,75
161,162,2,3,56
161,132,1,4,45
161,194,1,1,45
161,186,4,1,27
161,265,2,2,39
161,69,4,2,60
161,210,2,1,41
161,274,2,2,183
161,15,2,3,38
161,225,1,2,38
161,1117,3,1,25
148,168,5,2,116
148,228,4,5,1
148,357,5,5,130
148,50,5,5,70
148,204,3,5,107
148,418,3,5,150
148,1,4,5,160
148,474,5,4,184
148,163,4,5,131
148,713,3,4,133
148,185,1,5,173
148,164,4,3,59
148,238,4,4,73
148,89,5,2,1
148,529,5,1,65
148,408,5,4,117
148,227,4,5,65
148,181,5,4,52
148,473,5,5,187
148,127,1,5,29
148,1012,4,4,30
125,181,5,5,39
125,144,5,5,58
125,210,5,5,46
125,208,3,5,1
125,568,5,1,33
125,56,1,5,36
125,97,3,5,40
125,82,5,4,1
125,153,2,4,33
125,186,3,4,29
125,275,5,5,84
125,483,4,5,96
125,1060,4,4,71
125,236,1,5,98
125,372,1,3,1
125,663,3,1,64
125,25,1,5,1
125,746,3,5,31
125,732,4,3,1
125,211,3,3,165
125,49,3,5,57
125,346,1,3,22
125,300,5,1,36
125,289,5,5,18
125,687,3,3,144
125,520,5,3,41
125,485,5,5,26
125,50,5,5,27
125,474,3,5,27
125,87,5,3,42
125,222,5,5,1
125,692,3,5,58
125,435,4,5,27
125,367,4,4,1
125,763,3,4,23
125,382,1,3,49
125,238,3,3,34
125,290,4,1,24
125,728,3,4,1
125,790,4,3,37
125,1185,3,4,46
125,376,3,3,1
125,63,3,2,48
125,235,2,3,1
125,1170,1,2,32
125,90,5,3,32
125,401,4,3,33
125,369,3,3,90
125,571,3,3,50
125,80,4,3,38
125,997,2,3,111
125,734,3,2,1
125,94,5,3,44
125,158,4,5,1
125,1037,2,3,52
125,780,2,2,79
125,577,2,2,42
125,383,2,1,100
125,1052,2,1,45
83,151,3,3,97
83,181,4,4,41
83,274,4,4,24
83,125,5,4,1
83,1060,3,4,23
83,15,4,4,49
83,118,3,5,71
83,281,5,3,1
83,929,3,5,68
83,411,2,3,51
83,717,4,2,80
83,476,3,4,20
83,977,3,3,23
83,409,4,3,35
83,1049,3,4,171
83,22,5,5,25
83,31,5,4,27
83,527,4,5,56
83,216,4,4,39
83,204,5,4,24
83,692,4,4,39
83,196,5,4,17
83,191,4,5,42
83,739,5,4,42
83,265,5,5,45
83,660,4,5,70
83,28,4,2,28
83,423,4,4,45
83,468,4,4,61
83,77,4,3,18
83,783,4,4,27
83,640,2,4,97
83,623,4,2,28
83,186,4,4,23
83,43,4,4,89
83,576,4,4,65
83,391,2,4,28
83,1043,3,2,24
83,94,4,3,24
83,139,3,4,50
83,78,2,4,130
83,452,3,4,29
83,575,4,3,125
83,63,4,2,131
83,71,3,4,197
83,932,4,2,183
83,756,4,2,62
83,235,1,4,129
83,866,3,1,27
83,832,3,3,92
83,1016,4,2,45
83,323,4,4,75
83,252,4,4,178
83,338,4,4,49
83,248,3,4,141
83,862,4,3,17
83,781,4,4,85
83,993,2,4,88
83,580,4,3,190
83,393,5,5,1
83,543,2,5,22
83,234,4,2,103
83,161,4,4,1
83,294,3,4,20
83,477,2,2,143
83,892,2,2,14
83,298,4,2,67
83,846,3,4,128
83,245,2,3,64
83,105,2,2,18
83,1047,2,2,31
83,413,1,2,60
83,407,1,2,101
272,127,5,2,62
272,183,4,5,1
272,746,3,5,44
272,211,5,4,48
272,50,4,5,25
272,204,4,4,39
272,654,5,4,38
272,8,4,5,38
272,172,4,5,28
272,178,5,5,70
272,134,5,4,33
272,210,5,4,44
272,514,5,2,34
151,302,3,5,22
151,321,4,3,40
151,301,4,4,25
151,260,1,4,56
151,223,5,1,90
151,464,4,5,1
151,173,5,5,22
151,134,4,5,1
151,498,5,4,19
151,1,5,5,1
151,1070,4,5,1
151,474,5,3,23
151,483,5,4,22
151,114,5,5,24
151,172,5,4,32
151,191,3,5,1
151,86,5,3,19
151,741,2,4,26
151,210,4,5,25
151,87,4,4,1
151,209,4,3,23
151,939,4,4,23
151,64,5,3,22
151,582,5,4,27
151,747,3,3,1
151,178,5,5,1
151,317,5,5,24
151,204,4,5,30
151,183,3,5,1
151,487,5,4,27
151,31,3,5,1
151,492,3,4,25
151,657,5,3,22
151,509,4,5,18
151,514,4,5,19
151,631,3,3,30
151,56,4,5,1
151,488,4,4,21
151,10,5,2,21
151,443,5,5,25
151,953,5,2,1
151,66,4,5,26
151,463,5,5,28
151,50,5,3,32
151,686,3,5,1
151,121,5,4,19
151,131,5,4,21
151,1269,5,4,20
151,847,5,5,21
151,168,5,3,36
151,25,4,5,1
151,378,4,5,24
151,707,4,4,17
151,423,4,4,33
151,211,5,4,18
151,425,4,5,24
151,429,5,3,26
151,628,5,4,1
151,393,2,3,18
151,197,5,2,18
151,614,4,5,19
151,137,5,4,25
151,716,2,4,24
151,448,2,2,1
151,638,5,5,18
151,356,2,5,33
151,504,4,1,16
151,566,3,4,22
151,724,4,3,18
151,238,5,4,16
151,387,5,5,67
151,44,4,4,24
151,414,5,4,14
151,969,5,4,18
151,770,4,3,17
151,805,4,5,1
151,517,2,4,21
151,529,5,3,22
151,655,4,5,35
151,227,5,3,25
151,13,3,4,18
151,451,5,4,19
151,163,4,5,16
151,202,5,4,30
151,732,4,5,22
151,627,2,4,21
151,761,3,2,17
151,922,4,3,34
151,371,4,1,44
151,125,4,4,48
151,164,5,2,45
151,417,3,3,20
151,380,5,2,71
151,781,3,5,35
151,826,1,5,31
151,1041,3,4,78
151,549,4,3,18
151,561,3,4,18
151,775,2,2,24
151,290,1,4,34
151,402,3,2,23
151,929,3,3,34
