user_id,previous rating,rating,rating delta,prev rating time,rating time,time delta,previous movie id,movie id,movie average
293,4,3,-1,888904734,888904777,43,100,15,3.725663716814159
293,3,4,1,888904777,888904795,18,15,298,3.779220779220779
293,4,2,-2,888904795,888904814,19,298,924,3.3703703703703702
293,2,3,1,888904814,888904838,24,924,150,3.803921568627451
293,3,2,-1,888904838,888904861,23,150,1,3.902439024390244
293,2,3,1,888904861,888904862,1,1,1017,3.0
293,3,3,0,888904862,888904884,22,1017,471,3.5714285714285716
293,3,4,1,888904884,888904901,17,471,273,3.5238095238095237
293,4,4,0,888904901,888904927,26,273,151,3.6544117647058822
293,4,3,-1,888904927,888905004,77,151,628,3.573529411764706
293,3,3,0,888905004,888905005,1,628,460,3.0
293,3,2,-1,888905005,888905034,29,460,410,3.0434782608695654
293,2,2,0,888905034,888905062,28,410,111,3.5106382978723403
293,2,2,0,888905062,888905086,24,111,240,3.0350877192982457
293,2,2,0,888905086,888905122,36,240,284,3.1547619047619047
293,2,2,0,888905122,888905170,48,284,282,3.610526315789474
293,2,3,1,888905170,888905252,82,282,824,2.590909090909091
293,3,3,0,888905252,888905286,34,824,831,2.6097560975609757
293,3,2,-1,888905286,888905306,20,831,820,3.0444444444444443
293,2,3,1,888905306,888905322,16,820,866,3.3962264150943398
293,3,2,-1,888905322,888905377,55,866,291,3.2
293,2,2,0,888905377,888905399,22,291,933,2.5
293,2,3,1,888905399,888905416,17,933,1132,2.588235294117647
293,3,2,-1,888905416,888905519,103,1132,461,3.3333333333333335
293,2,3,1,888905519,888905520,1,461,166,4.0
293,3,5,2,888905520,888905582,62,166,199,4.191489361702128
293,5,5,0,888905582,888905618,36,199,172,4.225225225225225
293,5,4,-1,888905618,888905642,24,172,531,3.7435897435897436
293,4,3,-1,888905642,888905665,23,531,210,3.921259842519685
293,3,5,2,888905665,888905685,20,210,474,4.172413793103448
293,5,3,-2,888905685,888905716,31,474,430,4.136363636363637
293,3,5,2,888905716,888905819,103,430,48,4.055555555555555
293,5,5,0,888905819,888905840,21,48,496,4.094594594594595
293,5,4,-1,888905840,888905865,25,496,23,3.9047619047619047
293,4,5,1,888905865,888905898,33,23,603,4.315789473684211
293,5,5,0,888905898,888905923,25,603,174,4.253521126760563
293,5,3,-2,888905923,888905948,25,174,485,3.717948717948718
293,3,3,0,888905948,888905991,43,485,165,3.9130434782608696
293,3,3,0,888905991,888906012,21,165,204,3.6744186046511627
293,3,3,0,888906012,888906045,33,204,1298,3.0
293,3,3,0,888906045,888906070,25,1298,423,3.7016129032258065
293,3,3,0,888906070,888906071,1,423,28,3.923076923076923
293,3,5,2,888906071,888906096,25,28,492,4.117647058823529
293,5,3,-2,888906096,888906119,23,492,195,3.9072164948453607
293,3,4,1,888906119,888906143,24,195,198,4.04
293,4,4,0,888906143,888906193,50,198,177,3.875
293,4,5,1,888906193,888906217,24,177,484,4.116279069767442
293,5,3,-2,888906217,888906244,27,484,646,3.9285714285714284
293,3,4,1,888906244,888906263,19,646,467,4.071428571428571
293,4,2,-2,888906263,888906288,25,467,367,3.4242424242424243
293,2,4,2,888906288,888906315,27,367,445,3.727272727272727
293,4,5,1,888906315,888906338,23,445,705,3.7857142857142856
293,5,4,-1,888906338,888906378,40,705,514,4.033333333333333
293,4,4,0,888906378,888906464,86,514,238,3.888888888888889
293,4,4,0,888906464,888906490,26,238,528,4.241379310344827
293,4,5,1,888906490,888906516,26,528,432,3.719298245614035
293,5,4,-1,888906516,888906536,20,432,176,3.967032967032967
293,4,4,0,888906536,888906576,40,176,636,3.4146341463414633
293,4,4,0,888906576,888906598,22,636,164,3.6140350877192984
293,4,1,-3,888906598,888906655,57,164,1119,3.5185185185185186
293,1,3,2,888906655,888906699,44,1119,419,3.8208955223880596
293,3,3,0,888906699,888906726,27,419,956,3.5714285714285716
293,3,3,0,888906726,888906748,22,956,588,3.8358208955223883
293,3,1,-2,888906748,888906781,33,588,550,3.272727272727273
293,1,3,2,888906781,888906804,23,550,642,3.4285714285714284
293,3,4,1,888906804,888906844,40,642,1286,3.5714285714285716
293,4,3,-1,888906844,888906869,25,1286,403,3.298507462686567
293,3,1,-2,888906869,888906906,37,403,226,3.378787878787879
293,1,3,2,888906906,888906927,21,226,464,3.8
293,3,3,0,888906927,888906945,18,464,65,3.511111111111111
293,3,3,0,888906945,888906966,21,65,1267,2.909090909090909
293,3,3,0,888906966,888906990,24,1267,436,3.5
293,3,1,-2,888906990,888907015,25,436,148,3.2131147540983607
293,1,4,3,888907015,888907036,21,148,160,3.4
293,4,3,-1,888907036,888907061,25,160,724,3.64
293,3,4,1,888907061,888907081,20,724,1147,3.4
293,4,3,-1,888907081,888907101,20,1147,2,3.0851063829787235
293,3,4,1,888907101,888907122,21,2,404,3.6578947368421053
293,4,3,-1,888907122,888907166,44,404,549,3.4871794871794872
293,3,3,0,888907166,888907186,20,549,637,2.888888888888889
293,3,3,0,888907186,888907245,59,637,451,3.207792207792208
293,3,3,0,888907245,888907266,21,451,88,3.433734939759036
293,3,4,1,888907266,888907290,24,88,163,3.53125
293,4,1,-3,888907290,888907291,1,163,426,3.1
293,1,3,2,888907291,888907312,21,426,49,3.3
293,3,2,-1,888907312,888907335,23,49,17,3.032258064516129
293,2,4,2,888907335,888907356,21,17,420,3.5652173913043477
293,4,2,-2,888907356,888907384,28,420,230,3.3518518518518516
293,2,2,0,888907384,888907433,49,230,660,3.71875
293,2,3,1,888907433,888907453,20,660,553,3.5
293,3,1,-2,888907453,888907499,46,553,29,2.5714285714285716
293,1,3,2,888907499,888907527,28,29,708,3.3157894736842106
293,3,4,1,888907527,888907575,48,708,416,3.3846153846153846
293,4,3,-1,888907575,888907603,28,416,1311,2.125
293,3,1,-2,888907603,888907624,21,1311,62,3.048780487804878
293,1,2,1,888907624,888907674,50,62,1041,3.3333333333333335
293,2,2,0,888907674,888907702,28,1041,402,3.3076923076923075
293,2,3,1,888907702,888907753,51,402,616,3.1052631578947367
293,3,1,-2,888907753,888907794,41,616,554,2.9555555555555557
293,1,1,0,888907794,888907816,22,554,804,3.0
293,1,3,2,888907816,888907836,20,804,765,3.0
293,3,3,0,888907836,888907891,55,765,53,2.9523809523809526
293,3,1,-2,888907891,888907913,22,53,1217,3.4166666666666665
293,1,3,2,888907913,888907955,42,1217,356,3.2
293,3,2,-1,888907955,888907981,26,356,761,3.0588235294117645
293,2,1,-1,888907981,888908041,60,761,36,2.4
293,1,2,1,888908041,888908065,24,36,386,2.769230769230769
293,2,1,-1,888908065,888908066,1,386,779,2.2
293,1,2,1,888908066,888908117,51,779,1044,3.2777777777777777
127,1,1,0,884363851,884363990,139,750,268,3.9838709677419355
127,1,5,4,884363990,884364017,27,268,300,3.6861313868613137
127,5,5,0,884364017,884364108,91,300,748,3.1043478260869564
127,5,5,0,884364108,884364151,43,748,343,3.0
127,5,4,-1,884364151,884364866,715,343,50,4.306532663316583
222,5,3,-2,877562772,877562795,23,328,294,3.1052631578947367
222,3,4,1,877562795,877562819,24,294,326,3.262295081967213
222,4,3,-1,877562819,877562839,20,326,323,3.0
222,3,3,0,877562839,877562973,134,323,678,2.8181818181818183
222,3,5,2,877562973,877563052,79,678,100,4.0162162162162165
222,5,4,-1,877563052,877563168,116,100,181,3.98974358974359
222,4,4,0,877563168,877563194,26,181,50,4.306532663316583
222,4,2,-2,877563194,877563326,132,50,410,3.0434782608695654
222,2,3,1,877563326,877563462,136,410,284,3.1547619047619047
222,3,5,2,877563462,877563485,23,284,628,3.573529411764706
222,5,4,-1,877563485,877563506,21,628,248,3.746268656716418
222,4,3,-1,877563506,877563530,24,248,762,3.3962264150943398
222,3,5,2,877563530,877563550,20,762,276,3.6036036036036037
222,5,3,-2,877563550,877563570,20,276,405,3.25
222,3,5,2,877563570,877563597,27,405,742,3.5555555555555554
222,5,1,-4,877563597,877563622,25,742,473,2.9166666666666665
222,1,1,0,877563622,877563659,37,473,1089,2.1363636363636362
222,1,4,3,877563659,877563694,35,1089,147,3.3142857142857145
222,4,2,-2,877563694,877563758,64,147,934,3.0294117647058822
222,2,2,0,877563758,877563801,43,934,250,3.4698795180722892
222,2,4,2,877563801,877563802,1,250,118,3.2764227642276422
222,4,3,-1,877563802,877563820,18,118,111,3.5106382978723403
222,3,2,-1,877563820,877563852,32,111,363,3.0
222,2,3,1,877563852,877563873,21,363,620,3.0
222,3,2,-1,877563873,877563913,40,620,278,3.0357142857142856
222,2,4,2,877563913,877563953,40,278,619,3.4782608695652173
222,4,2,-2,877563953,877563998,45,619,472,2.984375
222,2,2,0,877563998,877564031,33,472,1291,2.125
222,2,1,-1,877564031,877564050,19,1291,412,2.272727272727273
222,1,1,0,877564050,878181287,617237,412,457,1.7
222,1,1,0,878181287,878181351,64,457,426,3.1
222,1,4,3,878181351,878181387,36,426,98,4.240875912408759
222,4,3,-1,878181387,878181421,34,98,642,3.4285714285714284
222,3,3,0,878181421,878181457,36,642,159,3.3902439024390243
222,3,4,1,878181457,878181534,77,159,806,3.6666666666666665
222,4,2,-2,878181534,878181563,29,806,367,3.4242424242424243
222,2,3,1,878181563,878181592,29,367,770,3.25
222,3,4,1,878181592,878181616,24,770,168,4.0476190476190474
222,4,2,-2,878181616,878181647,31,168,90,3.0
222,2,5,3,878181647,878181673,26,90,238,3.888888888888889
222,5,5,0,878181673,878181739,66,238,89,3.9615384615384617
222,5,4,-1,878181739,878181768,29,89,164,3.6140350877192984
222,4,3,-1,878181768,878181804,36,164,180,3.9473684210526314
222,3,2,-1,878181804,878181829,25,180,132,3.929411764705882
222,2,2,0,878181829,878181906,77,132,191,4.168674698795181
222,2,4,2,878181906,878181976,70,191,157,3.5714285714285716
222,4,2,-2,878181976,878182005,29,157,231,2.938775510204082
222,2,4,2,878182005,878182058,53,231,230,3.3518518518518516
222,4,3,-1,878182058,878182109,51,230,151,3.6544117647058822
222,3,4,1,878182109,878182132,23,151,195,3.9072164948453607
222,4,1,-3,878182132,878182154,22,195,160,3.4
222,1,4,3,878182154,878182210,56,160,655,3.7857142857142856
222,4,3,-1,878182210,878182211,1,655,939,3.6333333333333333
222,3,2,-1,878182211,878182237,26,939,946,3.1153846153846154
222,2,3,1,878182237,878182337,100,946,869,3.0
222,3,5,2,878182337,878182338,1,869,69,3.8015873015873014
222,5,4,-1,878182338,878182416,78,69,153,3.7865168539325844
222,4,3,-1,878182416,878182479,63,153,58,3.543859649122807
222,3,3,0,878182479,878182632,153,58,92,3.7142857142857144
222,3,4,1,878182632,878182686,54,92,399,3.317073170731707
222,4,1,-3,878182686,878182880,194,399,375,2.076923076923077
222,1,2,1,878182880,878183043,163,375,102,3.3684210526315788
222,2,5,3,878183043,878183079,36,102,172,4.225225225225225
222,5,5,0,878183079,878183110,31,172,196,3.9404761904761907
222,5,4,-1,878183110,878183111,1,196,54,3.3714285714285714
222,4,5,1,878183111,878183136,25,54,64,4.373737373737374
222,5,5,0,878183136,878183137,1,64,746,3.7560975609756095
222,5,1,-4,878183137,878183218,81,746,1218,3.2
222,1,2,1,878183218,878183264,46,1218,506,3.566666666666667
222,2,5,3,878183264,878183285,21,506,22,4.215909090909091
222,5,4,-1,878183285,878183311,26,22,72,3.175438596491228
222,4,4,0,878183311,878183336,25,72,88,3.433734939759036
222,4,4,0,878183336,878183425,89,88,732,3.6266666666666665
222,4,2,-2,878183425,878183449,24,732,1078,2.625
222,2,5,3,878183449,878183481,32,1078,568,3.5853658536585367
222,5,4,-1,878183481,878183539,58,568,101,3.4827586206896552
222,4,1,-3,878183539,878183565,26,101,81,3.2857142857142856
222,1,3,2,878183565,878183588,23,81,167,2.8181818181818183
222,3,4,1,878183588,878183616,28,167,77,3.3857142857142857
222,4,2,-2,878183616,878183713,97,77,637,2.888888888888889
222,2,3,1,878183713,878183747,34,637,154,3.6031746031746033
222,3,1,-2,878183747,878183777,30,154,672,2.7222222222222223
222,1,4,3,878183777,878183837,60,672,66,3.4705882352941178
222,4,2,-2,878183837,878183898,61,66,465,3.75
222,2,4,2,878183898,878183924,26,465,385,3.6129032258064515
222,4,3,-1,878183924,878183951,27,385,1439,3.0
222,3,1,-2,878183951,878183984,33,1439,1079,2.1923076923076925
222,1,4,3,878183984,878183985,1,1079,232,3.0789473684210527
222,4,1,-3,878183985,878184007,22,232,35,1.75
222,1,4,3,878184007,878184055,48,35,636,3.4146341463414633
222,4,5,1,878184055,878184087,32,636,735,3.58
222,5,4,-1,878184087,878184113,26,735,155,3.0588235294117645
222,4,3,-1,878184113,878184136,23,155,109,3.282608695652174
222,3,3,0,878184136,878184171,35,109,158,2.7027027027027026
222,3,5,2,878184171,878184195,24,158,186,3.905263157894737
222,5,4,-1,878184195,878184290,95,186,1220,2.9166666666666665
222,4,4,0,878184290,878184315,25,1220,729,3.3793103448275863
222,4,4,0,878184315,878184338,23,729,210,3.921259842519685
222,4,4,0,878184338,878184358,20,210,436,3.5
222,4,2,-2,878184358,878184392,34,436,1178,2.375
222,2,3,1,878184392,878184393,1,1178,188,3.625
222,3,4,1,878184393,878184422,29,188,1284,2.5454545454545454
222,4,2,-2,878184422,878184446,24,1284,810,2.9473684210526314
222,2,1,-1,878184446,878184514,68,810,452,2.6129032258064515
222,1,3,2,878184514,878184545,31,452,280,3.103448275862069
222,3,3,0,878184545,878184571,26,280,29,2.5714285714285716
222,3,2,-1,878184571,878184596,25,29,552,2.8095238095238093
222,2,3,1,878184596,878184623,27,552,550,3.272727272727273
222,3,3,0,878184623,878184697,74,550,1440,3.0
222,3,1,-2,878184697,878184719,22,1440,665,2.72972972972973
222,1,3,2,878184719,878184812,93,665,723,3.5384615384615383
222,3,3,0,878184812,878184833,21,723,722,2.9642857142857144
222,3,2,-1,878184833,878184866,33,722,569,2.4285714285714284
222,2,2,0,878184866,878184899,33,569,783,2.388888888888889
222,2,1,-1,878184899,878184947,48,783,1419,1.7142857142857142
222,1,2,1,878184947,878184973,26,1419,541,2.9473684210526314
222,2,3,1,878184973,878185014,41,541,451,3.207792207792208
222,3,4,1,878185014,878185044,30,451,402,3.3076923076923075
222,4,1,-3,878185044,878185068,24,402,790,2.8518518518518516
222,1,2,1,878185068,878185102,34,790,38,2.784313725490196
222,2,1,-1,878185102,878185137,35,38,577,1.7058823529411764
222,1,3,2,878185137,878715168,530031,577,580,3.625
222,3,3,0,878715168,878715192,24,580,944,2.75
222,3,1,-2,878715192,881058145,2342953,944,338,2.75
222,1,2,1,881058145,881059117,972,338,812,3.375
222,2,4,2,881059117,881059461,344,812,431,3.422222222222222
222,4,3,-1,881059461,881059677,216,431,781,3.4166666666666665
222,3,3,0,881059677,881059678,1,781,658,3.393939393939394
222,3,4,1,881059678,881059714,36,658,710,3.41025641025641
222,4,4,0,881059714,881059876,162,710,68,3.5714285714285716
222,4,3,-1,881059876,881059877,1,68,44,3.1333333333333333
222,3,2,-1,881059877,881059920,43,44,441,2.4
222,2,3,1,881059920,881060062,142,441,217,3.1538461538461537
222,3,2,-1,881060062,881060205,143,217,386,2.769230769230769
222,2,2,0,881060205,881060331,126,386,501,3.289473684210526
222,2,3,1,881060331,881060370,39,501,780,3.08
222,3,3,0,881060370,881060412,42,780,1045,3.2
222,3,2,-1,881060412,881060435,23,1045,554,2.9555555555555557
222,2,3,1,881060435,881060550,115,554,575,2.619047619047619
222,3,1,-2,881060550,881060578,28,575,719,2.6666666666666665
222,1,2,1,881060578,881060608,30,719,769,2.2222222222222223
222,2,1,-1,881060608,881060635,27,769,1250,1.6
222,1,3,2,881060635,881060659,24,1250,41,3.0625
222,3,3,0,881060659,881060735,76,41,1053,3.3846153846153846
222,3,2,-1,881060735,881060762,27,1053,1239,2.25
222,2,2,0,881060762,881060823,61,1239,571,2.5
222,2,2,0,881060823,881061164,341,571,148,3.2131147540983607
222,2,3,1,881061164,881061165,1,148,763,3.347826086956522
222,3,1,-2,881061165,881061213,48,763,929,2.8421052631578947
222,1,2,1,881061213,881061304,91,929,120,2.3421052631578947
222,2,1,-1,881061304,881061326,22,120,368,1.8823529411764706
222,1,4,3,881061326,881061370,44,368,1057,2.7142857142857144
222,4,4,0,881061370,883815252,2753882,1057,288,3.5214285714285714
222,4,4,0,883815252,883815361,109,288,895,3.142857142857143
222,4,2,-2,883815361,883815749,388,895,477,3.1666666666666665
222,2,1,-1,883815749,883815768,19,477,249,3.3275862068965516
222,1,3,2,883815768,883815804,36,249,255,3.2027027027027026
222,3,4,1,883815804,883815840,36,255,1226,3.5454545454545454
222,4,1,-3,883815840,883816150,310,1226,1059,2.764705882352941
222,1,2,1,883816150,883816184,34,1059,106,2.8125
222,2,1,-1,883816184,883816441,257,106,1054,2.5454545454545454
267,3,5,2,878970155,878970399,244,294,250,3.4698795180722892
267,5,5,0,878970399,878970427,28,250,100,4.0162162162162165
267,5,5,0,878970427,878970473,46,100,124,4.052631578947368
267,5,4,-1,878970473,878970503,30,124,240,3.0350877192982457
267,4,5,1,878970503,878970529,26,240,127,4.162790697674419
267,5,3,-2,878970529,878970578,49,127,235,3.106382978723404
267,3,3,0,878970578,878970621,43,235,742,3.5555555555555554
267,3,3,0,878970621,878970681,60,742,121,3.521212121212121
267,3,5,2,878970681,878970710,29,121,515,4.202898550724638
267,5,2,-3,878970710,878970785,75,515,926,2.7857142857142856
267,2,3,1,878970785,878970805,20,926,597,3.2771084337349397
267,3,3,0,878970805,878970877,72,597,546,2.9789473684210526
267,3,4,1,878970877,878970901,24,546,3,3.0625
267,4,4,0,878970901,878970926,25,3,840,3.090909090909091
267,4,4,0,878970926,878970953,27,840,824,2.590909090909091
267,4,3,-1,878970953,878970978,25,824,685,3.2666666666666666
267,3,3,0,878970978,878971143,165,685,1028,2.857142857142857
267,3,4,1,878971143,878971224,81,1028,108,3.107142857142857
267,4,3,-1,878971224,878971266,42,108,826,2.5555555555555554
267,3,4,1,878971266,878971438,172,826,480,4.283018867924528
267,4,4,0,878971438,878971514,76,480,92,3.7142857142857144
267,4,5,1,878971514,878971599,85,92,156,4.017857142857143
267,5,4,-1,878971599,878971629,30,156,204,3.6744186046511627
267,4,5,1,878971629,878971659,30,204,12,4.358974358974359
267,5,5,0,878971659,878971690,31,12,180,3.9473684210526314
267,5,4,-1,878971690,878971716,26,180,168,4.0476190476190474
267,4,5,1,878971716,878971745,29,168,188,3.625
267,5,5,0,878971745,878971773,28,188,518,3.5833333333333335
267,5,4,-1,878971773,878971816,43,518,1401,3.0
267,4,4,0,878971816,878971874,58,1401,189,3.88
267,4,5,1,878971874,878971902,28,189,654,4.119047619047619
267,5,5,0,878971902,878971989,87,654,98,4.240875912408759
267,5,5,0,878971989,878972015,26,98,614,3.727272727272727
267,5,3,-2,878972015,878972040,25,614,554,2.9555555555555557
267,3,4,1,878972040,878972092,52,554,195,3.9072164948453607
267,4,4,0,878972092,878972147,55,195,141,3.4827586206896552
267,4,5,1,878972147,878972170,23,141,128,3.45
267,5,5,0,878972170,878972241,71,128,203,3.826923076923077
267,5,4,-1,878972241,878972266,25,203,693,3.6285714285714286
267,4,4,0,878972266,878972289,23,693,727,3.5517241379310347
267,4,5,1,878972289,878972314,25,727,433,3.8035714285714284
267,5,5,0,878972314,878972369,55,433,47,3.5869565217391304
267,5,3,-2,878972369,878972399,30,47,5,3.1481481481481484
267,3,5,2,878972399,878972434,35,5,228,3.7246376811594204
267,5,3,-2,878972434,878972463,29,228,226,3.378787878787879
267,3,4,1,878972463,878972493,30,226,230,3.3518518518518516
267,4,5,1,878972493,878972558,65,230,175,3.8354430379746836
267,5,5,0,878972558,878972614,56,175,169,4.548387096774194
267,5,4,-1,878972614,878972650,36,169,218,3.5555555555555554
267,4,5,1,878972650,878972682,32,218,24,3.3728813559322033
267,5,4,-1,878972682,878972706,24,24,161,3.5844155844155843
267,4,4,0,878972706,878972731,25,161,233,3.323529411764706
267,4,5,1,878972731,878972756,25,233,177,3.875
267,5,4,-1,878972756,878972785,29,177,55,4.051282051282051
267,4,3,-1,878972785,878972842,57,55,423,3.7016129032258065
267,3,4,1,878972842,878972931,89,423,470,3.72
267,4,4,0,878972931,878972955,24,470,568,3.5853658536585367
267,4,3,-1,878972955,878973088,133,568,227,3.169811320754717
267,3,4,1,878973088,878973126,38,227,158,2.7027027027027026
267,4,4,0,878973126,878973153,27,158,231,2.938775510204082
267,4,3,-1,878973153,878973179,26,231,944,2.75
267,3,4,1,878973179,878973250,71,944,780,3.08
267,4,4,0,878973250,878973276,26,780,739,3.391304347826087
267,4,3,-1,878973276,878973358,82,739,449,2.9069767441860463
267,3,4,1,878973358,878973426,68,449,431,3.422222222222222
267,4,3,-1,878973426,878973483,57,431,393,3.5125
267,3,3,0,878973483,878973568,85,393,810,2.9473684210526314
267,3,3,0,878973568,878973597,29,810,386,2.769230769230769
267,3,4,1,878973597,878973650,53,386,732,3.6266666666666665
267,4,3,-1,878973650,878973675,25,732,391,2.4285714285714284
267,3,3,0,878973675,878973701,26,391,774,3.0
267,3,3,0,878973701,878973734,33,774,384,2.7941176470588234
267,3,4,1,878973734,878973760,26,384,217,3.1538461538461537
267,4,4,0,878973760,878973825,65,217,665,2.72972972972973
267,4,3,-1,878973825,878973854,29,665,1090,2.3529411764705883
267,3,3,0,878973854,878973900,46,1090,771,2.5714285714285716
267,3,3,0,878973900,878973946,46,771,720,3.2
267,3,4,1,878973946,878973971,25,720,1035,3.03125
267,4,3,-1,878973971,878974052,81,1035,575,2.619047619047619
267,3,3,0,878974052,878974077,25,575,622,3.3333333333333335
267,3,2,-1,878974077,878974128,51,622,450,2.2758620689655173
267,2,3,1,878974128,878974325,197,450,411,2.911764705882353
267,3,2,-1,878974325,878974460,135,411,364,2.8095238095238093
267,2,2,0,878974460,878974509,49,364,1471,2.75
267,2,3,1,878974509,878974608,99,1471,1145,2.6666666666666665
267,3,4,1,878974608,878974659,51,1145,159,3.3902439024390243
267,4,2,-2,878974659,878974723,64,159,545,1.7142857142857142
267,2,5,3,878974723,878974783,60,545,1240,3.5454545454545454
11,5,5,0,891901629,891901652,23,750,268,3.9838709677419355
11,5,5,0,891901652,891901696,44,268,258,3.7547169811320753
11,5,4,-1,891901696,891901716,20,258,690,3.260869565217391
11,4,5,1,891901716,891901769,53,690,332,3.6511627906976742
11,5,5,0,891901769,891901797,28,332,749,3.2777777777777777
11,5,4,-1,891901797,891901991,194,749,350,3.2
11,4,2,-2,891901991,891902092,101,350,751,3.3896103896103895
11,2,4,2,891902092,891902157,65,751,301,3.2465753424657535
11,4,1,-3,891902157,891902222,65,301,324,3.2291666666666665
11,1,1,0,891902222,891902270,48,324,748,3.1043478260869564
11,1,1,0,891902270,891902426,156,748,260,2.4716981132075473
11,1,3,2,891902426,891902745,319,260,123,3.297872340425532
11,3,4,1,891902745,891902815,70,123,291,3.2
11,4,3,-1,891902815,891902880,65,291,370,2.8125
11,3,5,2,891902880,891902970,90,370,9,3.8878504672897196
11,5,4,-1,891902970,891903005,35,9,744,3.5714285714285716
11,4,5,1,891903005,891903024,19,744,713,3.5
11,5,5,0,891903024,891903067,43,713,15,3.725663716814159
11,5,4,-1,891903067,891903108,41,15,125,3.5555555555555554
11,4,4,0,891903108,891903226,118,125,544,3.185185185185185
11,4,4,0,891903226,891903276,50,544,107,3.45
11,4,3,-1,891903276,891903862,586,107,455,3.1702127659574466
11,3,3,0,891903862,891903877,15,455,290,3.108108108108108
11,3,2,-1,891903877,891903935,58,290,120,2.3421052631578947
11,2,3,1,891903935,891904016,81,120,405,3.25
11,3,2,-1,891904016,891904065,49,405,743,1.9545454545454546
11,2,2,0,891904065,891904194,129,743,12,4.358974358974359
11,2,3,1,891904194,891904214,20,12,558,3.75
11,3,4,1,891904214,891904241,27,558,22,4.215909090909091
11,4,5,1,891904241,891904335,94,22,83,4.204081632653061
11,5,4,-1,891904335,891904389,54,83,699,3.736842105263158
11,4,4,0,891904389,891904413,24,699,733,3.3333333333333335
11,4,3,-1,891904413,891904551,138,733,724,3.64
11,3,2,-1,891904551,891904552,1,724,57,4.133333333333334
11,2,4,2,891904552,891904617,65,57,549,3.4871794871794872
11,4,4,0,891904617,891904637,20,549,729,3.3793103448275863
11,4,4,0,891904637,891904662,25,729,402,3.3076923076923075
11,4,1,-3,891904662,891904717,55,402,720,3.2
11,1,3,2,891904717,891904764,47,720,365,2.95
11,3,4,1,891904764,891904789,25,365,737,3.12
11,4,3,-1,891904789,891904805,16,737,29,2.5714285714285716
11,3,5,2,891904805,891904920,115,29,173,4.1441441441441444
11,5,4,-1,891904920,891904949,29,173,524,4.166666666666667
11,4,4,0,891904949,891905003,54,524,692,3.56
11,4,4,0,891905003,891905032,29,692,663,3.948717948717949
11,4,3,-1,891905032,891905058,26,663,42,3.893617021276596
11,3,3,0,891905058,891905279,221,42,719,2.6666666666666665
11,3,5,2,891905279,891905324,45,719,745,4.0
11,5,3,-2,891905324,891905349,25,745,734,3.0
11,3,3,0,891905349,891905568,219,734,725,3.0
11,3,3,0,891905568,891905856,288,725,654,4.119047619047619
11,3,4,1,891905856,891905878,22,654,229,3.185185185185185
11,4,2,-2,891905878,891905896,18,229,431,3.422222222222222
11,2,3,1,891905896,891905936,40,431,54,3.3714285714285714
11,3,4,1,891905936,891906389,453,54,213,3.943396226415094
11,4,4,0,891906389,891906411,22,213,736,4.083333333333333
11,4,3,-1,891906411,891906426,15,736,747,3.5526315789473686
11,3,4,1,891906426,891906439,13,747,51,3.5277777777777777
11,4,3,-1,891906439,891906510,71,51,274,3.5609756097560976
8,4,1,-3,879361550,879361604,54,301,259,2.492063492063492
8,1,3,2,879361604,879361664,60,259,336,2.4
8,3,3,0,879361664,879361665,1,336,260,2.4716981132075473
8,3,2,-1,879361665,879361732,67,260,243,2.357142857142857
8,2,1,-1,879361732,879361825,93,243,687,2.1481481481481484
8,1,4,3,879361825,879361873,48,687,689,3.1538461538461537
8,4,1,-3,879361873,879362124,251,689,385,3.6129032258064515
8,1,5,4,879362124,879362183,59,385,56,4.051724137931035
8,5,4,-1,879362183,879362234,51,56,403,3.298507462686567
8,4,5,1,879362234,879362286,52,403,144,3.9545454545454546
8,5,5,0,879362286,879362356,70,144,222,3.578125
8,5,4,-1,879362356,879362423,67,222,227,3.169811320754717
162,4,5,1,877635573,877635662,89,25,508,3.6923076923076925
162,5,4,-1,877635662,877635690,28,508,298,3.779220779220779
162,4,4,0,877635690,877635758,68,298,742,3.5555555555555554
162,4,4,0,877635758,877635798,40,742,181,3.98974358974359
162,4,4,0,877635798,877635869,71,181,117,3.689189189189189
162,4,4,0,877635869,877635897,28,117,628,3.573529411764706
162,4,3,-1,877635897,877635917,20,628,685,3.2666666666666666
162,3,3,0,877635917,877635965,48,685,826,2.5555555555555554
162,3,4,1,877635965,877635980,15,826,237,3.7315436241610738
162,4,4,0,877635980,877636147,167,237,147,3.3142857142857145
162,4,3,-1,877636147,877636191,44,147,151,3.6544117647058822
162,3,2,-1,877636191,877636300,109,151,122,2.282608695652174
162,2,4,2,877636300,877636370,70,122,1011,3.1
162,4,2,-2,877636370,877636458,88,1011,105,2.6176470588235294
162,2,3,1,877636458,877636476,18,105,254,2.7419354838709675
162,3,4,1,877636476,877636556,80,254,1019,3.7777777777777777
162,4,4,0,877636556,877636604,48,1019,943,3.6666666666666665
162,4,3,-1,877636604,877636713,109,943,403,3.298507462686567
162,3,3,0,877636713,877636746,33,403,144,3.9545454545454546
162,3,4,1,877636746,877636772,26,144,11,3.8904109589041096
162,4,3,-1,877636772,877636794,22,11,179,3.8823529411764706
162,3,4,1,877636794,877636860,66,179,710,3.41025641025641
279,1,5,4,875249134,875249210,76,990,408,4.4772727272727275
279,5,3,-2,875249210,875249232,22,408,275,4.087912087912088
279,3,3,0,875249232,875249259,27,275,250,3.4698795180722892
279,3,5,2,875249259,875295736,46477,250,25,3.3185840707964602
279,5,4,-1,875295736,875295838,102,25,10,3.85
